name_corrected,alpha_3,region,sub_region,rgbif.details_scientificName02,rgbif.details_canonicalName,rgbif.details_authorship,rgbif.details_family,rgbif.details_genus,TPL_family,TPL_genus,TPL_status,TPL_names,TPL_names.withAuthors,TPL_tip.label,rgbif.tip.label,rgbif.details_speciesKey,isInvasive,GRIIS.scientificName,GRIIS.reportedTaxon,GRIIS.reportedTaxon_rgbif_corrected,GRIIS.habitats,GRIIS.recordIDs
Bhutan,BTN,Asia,Southern Asia,Mimosa pudica L.,Mimosa pudica,L.,Fabaceae,Mimosa,Leguminosae,Mimosa,Accepted,Mimosa pudica,Mimosa pudica L.,Mimosa_pudica,Mimosa_pudica,2969284,INVASIVE,Mimosa pudica L.,Mimosa pudica L.,Mimosa pudica L.,TERRESTRIAL,61378
Bhutan,BTN,Asia,Southern Asia,Parthenium hysterophorus L.,Parthenium hysterophorus,L.,Asteraceae,Parthenium,Compositae,Parthenium,Accepted,Parthenium hysterophorus,Parthenium hysterophorus L.,Parthenium_hysterophorus,Parthenium_hysterophorus,3086784,INVASIVE,Parthenium hysterophorus L.,Parthenium hysterophorus L.,Parthenium hysterophorus L.,TERRESTRIAL,69812
Bhutan,BTN,Asia,Southern Asia,Pontederia crassipes Mart.,Pontederia crassipes,Mart.,Pontederiaceae,Pontederia,Pontederiaceae,Eichhornia,Accepted,Eichhornia crassipes,Eichhornia crassipes (Mart.) Solms,Eichhornia_crassipes,Pontederia_crassipes,2765942,INVASIVE,Eichhornia crassipes Solms,Eichhornia crassipes Solms,Eichhornia crassipes Solms,FRESHWATER,36209
Bhutan,BTN,Asia,Southern Asia,Robinia pseudoacacia L.,Robinia pseudoacacia,L.,Fabaceae,Robinia,Leguminosae,Robinia,Accepted,Robinia pseudoacacia,Robinia pseudoacacia L.,Robinia_pseudoacacia,Robinia_pseudoacacia,5352251,INVASIVE,Robinia pseudoacacia L.,Robinia pseudoacacia L.,Robinia pseudoacacia L.,TERRESTRIAL,82138
Bhutan,BTN,Asia,Southern Asia,Sida acuta Burm.fil.,Sida acuta,Burm.fil.,Malvaceae,Sida,Malvaceae,Sida,Accepted,Sida acuta,Sida acuta Burm.f.,Sida_acuta,Sida_acuta,3933670,INVASIVE,Sida acuta Burm.f.,Sida acuta Burm.f.,Sida acuta Burm.f.,TERRESTRIAL,87839
Bhutan,BTN,Asia,Southern Asia,Thlaspi arvense L.,Thlaspi arvense,L.,Brassicaceae,Thlaspi,Brassicaceae,Thlaspi,Accepted,Thlaspi arvense,Thlaspi arvense L.,Thlaspi_arvense,Thlaspi_arvense,3052680,INVASIVE,Sinapis arvensis L.,Thlaspi arvense L.,Thlaspi arvense L.,TERRESTRIAL,95196
Bhutan,BTN,Asia,Southern Asia,Tithonia diversifolia (Hemsl.) A.Gray,Tithonia diversifolia,(Hemsl.) A.Gray,Asteraceae,Tithonia,Compositae,Tithonia,Accepted,Tithonia diversifolia,Tithonia diversifolia (Hemsl.) A.Gray,Tithonia_diversifolia,Tithonia_diversifolia,5396557,INVASIVE,Tithonia diversifolia A.Gray,Tithonia diversifolia A.Gray,Tithonia diversifolia A.Gray,TERRESTRIAL,95794
Bhutan,BTN,Asia,Southern Asia,Trifolium repens L.,Trifolium repens,L.,Fabaceae,Trifolium,Leguminosae,Trifolium,Accepted,Trifolium repens,Trifolium repens L.,Trifolium_repens,Trifolium_repens,5358748,INVASIVE,Trifolium repens L.,Trifolium repens L.,Trifolium repens L.,TERRESTRIAL,97171
Brunei Darussalam,BRN,Asia,South-eastern Asia,Acacia auriculiformis A.Cunn. ex Benth.,Acacia auriculiformis,A.Cunn. ex Benth.,Fabaceae,Acacia,Leguminosae,Acacia,Accepted,Acacia auriculiformis,Acacia auriculiformis Benth.,Acacia_auriculiformis,Acacia_auriculiformis,2981001,INVASIVE,Acacia auriculiformis Benth.,Acacia auriculiformis Benth.,Acacia auriculiformis Benth.,TERRESTRIAL,1346
Brunei Darussalam,BRN,Asia,South-eastern Asia,Acacia mangium Willd.,Acacia mangium,Willd.,Fabaceae,Acacia,Leguminosae,Acacia,Accepted,Acacia mangium,Acacia mangium Willd.,Acacia_mangium,Acacia_mangium,2979091,INVASIVE,Acacia mangium Willd.,Acacia mangium Willd.,Acacia mangium Willd.,TERRESTRIAL,1613
Brunei Darussalam,BRN,Asia,South-eastern Asia,Echinochloa crus-galli (L.) P.Beauv.,Echinochloa crus-galli,(L.) P.Beauv.,Poaceae,Echinochloa,Poaceae,Echinochloa,Accepted,Echinochloa crus-galli,Echinochloa crus-galli (L.) P.Beauv.,Echinochloa_crus-galli,Echinochloa_crus-galli,2702808,INVASIVE,Echinochloa crus-galli (L.) P.Beauv.,Echinochloa crus-galli (L.) P.Beauv.,Echinochloa crus-galli (L.) P.Beauv.,TERRESTRIAL,35646
Brunei Darussalam,BRN,Asia,South-eastern Asia,Fimbristylis littoralis Gaudich.,Fimbristylis littoralis,Gaudich.,Cyperaceae,Fimbristylis,Cyperaceae,Fimbristylis,Accepted,Fimbristylis littoralis,Fimbristylis littoralis Gaudich.,Fimbristylis_littoralis,Fimbristylis_littoralis,2709087,INVASIVE,Fimbristylis littoralis Gaudich.,Fimbristylis littoralis Gaudich.,Fimbristylis littoralis Gaudich.,TERRESTRIAL|FRESHWATER,41929
Brunei Darussalam,BRN,Asia,South-eastern Asia,Pistia stratiotes L.,Pistia stratiotes,L.,Araceae,Pistia,Araceae,Pistia,Accepted,Pistia stratiotes,Pistia stratiotes L.,Pistia_stratiotes,Pistia_stratiotes,2870583,INVASIVE,Pistia stratiotes L.,Pistia stratiotes L.,Pistia stratiotes L.,FRESHWATER,74896
Cambodia,KHM,Asia,South-eastern Asia,Asclepias curassavica L.,Asclepias curassavica,L.,Apocynaceae,Asclepias,Apocynaceae,Asclepias,Accepted,Asclepias curassavica,Asclepias curassavica L.,Asclepias_curassavica,Asclepias_curassavica,3170241,INVASIVE,Asclepias curassavica L.,Asclepias curassavica L.,Asclepias curassavica L.,TERRESTRIAL,11446
Cambodia,KHM,Asia,South-eastern Asia,Bidens pilosa L.,Bidens pilosa,L.,Asteraceae,Bidens,Compositae,Bidens,Accepted,Bidens pilosa,Bidens pilosa L.,Bidens_pilosa,Bidens_pilosa,5391845,INVASIVE,Bidens pilosa L.,Bidens pilosa L.,Bidens pilosa L.,TERRESTRIAL,14424
Cambodia,KHM,Asia,South-eastern Asia,Cenchrus echinatus L.,Cenchrus echinatus,L.,Poaceae,Cenchrus,Poaceae,Cenchrus,Accepted,Cenchrus echinatus,Cenchrus echinatus L.,Cenchrus_echinatus,Cenchrus_echinatus,5289739,INVASIVE,Cenchrus echinatus L.,Cenchrus echinatus L.,Cenchrus echinatus L.,TERRESTRIAL,21073
Cambodia,KHM,Asia,South-eastern Asia,Chromolaena odorata (L.) R.King & H.Rob.,Chromolaena odorata,(L.) R.King & H.Rob.,Asteraceae,Chromolaena,Compositae,Chromolaena,Accepted,Chromolaena odorata,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena_odorata,Chromolaena_odorata,3087725,INVASIVE,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,TERRESTRIAL,23875
Cambodia,KHM,Asia,South-eastern Asia,Cynodon dactylon (L.) Pers.,Cynodon dactylon,(L.) Pers.,Poaceae,Cynodon,Poaceae,Cynodon,Accepted,Cynodon dactylon,Cynodon dactylon (L.) Pers.,Cynodon_dactylon,Cynodon_dactylon,6109637,INVASIVE,Cynodon dactylon (L.) Pers.,Cynodon dactylon (L.) Pers.,Cynodon dactylon (L.) Pers.,TERRESTRIAL,30922
Cambodia,KHM,Asia,South-eastern Asia,Cyperus rotundus L.,Cyperus rotundus,L.,Cyperaceae,Cyperus,Cyperaceae,Cyperus,Accepted,Cyperus rotundus,Cyperus rotundus L.,Cyperus_rotundus,Cyperus_rotundus,2714818,INVASIVE,Cyperus rotundus L.,Cyperus rotundus L.,Cyperus rotundus L.,TERRESTRIAL|FRESHWATER,31514
Cambodia,KHM,Asia,South-eastern Asia,Desmostachya bipinnata (L.) Stapf,Desmostachya bipinnata,(L.) Stapf,Poaceae,Desmostachya,Poaceae,Desmostachya,Accepted,Desmostachya bipinnata,Desmostachya bipinnata (L.) Stapf,Desmostachya_bipinnata,Desmostachya_bipinnata,4142071,INVASIVE,Desmostachya bipinnata (L.) Stapf,Desmostachya bipinnata (L.) Stapf,Desmostachya bipinnata (L.) Stapf,TERRESTRIAL,33288
Cambodia,KHM,Asia,South-eastern Asia,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides,(L.) Mosyakin & Clemants,Amaranthaceae,Dysphania,Amaranthaceae,Dysphania,Accepted,Dysphania ambrosioides,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania_ambrosioides,Dysphania_ambrosioides,5568446,INVASIVE,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides (L.) Mosyakin & Clemants,Dysphania ambrosioides (L.) Mosyakin & Clemants,TERRESTRIAL,35411
Cambodia,KHM,Asia,South-eastern Asia,Lantana camara L.,Lantana camara,L.,Verbenaceae,Lantana,Verbenaceae,Lantana,Accepted,Lantana camara,Lantana camara L.,Lantana_camara,Lantana_camara,2925303,INVASIVE,Lantana camara L.,Lantana camara L.,Lantana camara L.,TERRESTRIAL,52864
Cambodia,KHM,Asia,South-eastern Asia,Lemna perpusilla Torr.,Lemna perpusilla,Torr.,Araceae,Lemna,Araceae,Lemna,Accepted,Lemna perpusilla,Lemna perpusilla Torr.,Lemna_perpusilla,Lemna_perpusilla,2867627,INVASIVE,Lemna perpusilla Torr.,Lemna perpusilla Torr.,Lemna perpusilla Torr.,FRESHWATER,53734
Cambodia,KHM,Asia,South-eastern Asia,Mimosa pigra L.,Mimosa pigra,L.,Fabaceae,Mimosa,Leguminosae,Mimosa,Accepted,Mimosa pigra,Mimosa pigra L.,Mimosa_pigra,Mimosa_pigra,2969431,INVASIVE,Mimosa pigra L.,Mimosa pigra L.,Mimosa pigra L.,TERRESTRIAL,61313
Cambodia,KHM,Asia,South-eastern Asia,Oxalis corniculata L.,Oxalis corniculata,L.,Oxalidaceae,Oxalis,Oxalidaceae,Oxalis,Accepted,Oxalis corniculata,Oxalis corniculata L.,Oxalis_corniculata,Oxalis_corniculata,8427624,INVASIVE,Oxalis corniculata L.,Oxalis corniculata L.,Oxalis corniculata L.,TERRESTRIAL,68023
Cambodia,KHM,Asia,South-eastern Asia,Panicum repens L.,Panicum repens,L.,Poaceae,Panicum,Poaceae,Panicum,Accepted,Panicum repens,Panicum repens L.,Panicum_repens,Panicum_repens,2705093,INVASIVE,Panicum repens L.,Panicum repens L.,Panicum repens L.,TERRESTRIAL,68970
Cambodia,KHM,Asia,South-eastern Asia,Passiflora foetida L.,Passiflora foetida,L.,Passifloraceae,Passiflora,Passifloraceae,Passiflora,Accepted,Passiflora foetida,Passiflora foetida L.,Passiflora_foetida,Passiflora_foetida,2874211,INVASIVE,Passiflora foetida L.,Passiflora foetida L.,Passiflora foetida L.,TERRESTRIAL,70482
Cambodia,KHM,Asia,South-eastern Asia,Pistia stratiotes L.,Pistia stratiotes,L.,Araceae,Pistia,Araceae,Pistia,Accepted,Pistia stratiotes,Pistia stratiotes L.,Pistia_stratiotes,Pistia_stratiotes,2870583,INVASIVE,Pistia stratiotes L.,Pistia stratiotes L.,Pistia stratiotes L.,FRESHWATER,74897
Cambodia,KHM,Asia,South-eastern Asia,Pontederia crassipes Mart.,Pontederia crassipes,Mart.,Pontederiaceae,Pontederia,Pontederiaceae,Eichhornia,Accepted,Eichhornia crassipes,Eichhornia crassipes (Mart.) Solms,Eichhornia_crassipes,Pontederia_crassipes,2765942,INVASIVE,Eichhornia crassipes Solms,Eichhornia crassipes Solms,Eichhornia crassipes Solms,FRESHWATER,36216
Cambodia,KHM,Asia,South-eastern Asia,Psidium guajava L.,Psidium guajava,L.,Myrtaceae,Psidium,Myrtaceae,Psidium,Accepted,Psidium guajava,Psidium guajava L.,Psidium_guajava,Psidium_guajava,5420380,INVASIVE,Psidium guajava L.,Psidium guajava L.,Psidium guajava L.,TERRESTRIAL,79036
Cambodia,KHM,Asia,South-eastern Asia,Ricinus communis L.,Ricinus communis,L.,Euphorbiaceae,Ricinus,Euphorbiaceae,Ricinus,Accepted,Ricinus communis,Ricinus communis L.,Ricinus_communis,Ricinus_communis,5380041,INVASIVE,Ricinus communis L.,Ricinus communis L.,Ricinus communis L.,TERRESTRIAL,81959
Cambodia,KHM,Asia,South-eastern Asia,Sida acuta Burm.fil.,Sida acuta,Burm.fil.,Malvaceae,Sida,Malvaceae,Sida,Accepted,Sida acuta,Sida acuta Burm.f.,Sida_acuta,Sida_acuta,3933670,INVASIVE,Sida acuta Burm.f.,Sida acuta Burm.f.,Sida acuta Burm.f.,TERRESTRIAL,87841
Cambodia,KHM,Asia,South-eastern Asia,Striga asiatica (L.) Kuntze,Striga asiatica,(L.) Kuntze,Orobanchaceae,Striga,Orobanchaceae,Striga,Accepted,Striga asiatica,Striga asiatica (L.) Kuntze,Striga_asiatica,Striga_asiatica,3171161,INVASIVE,Striga asiatica (L.) Kuntze,Striga asiatica (L.) Kuntze,Striga asiatica (L.) Kuntze,TERRESTRIAL,92327
Cambodia,KHM,Asia,South-eastern Asia,Terminalia catappa L.,Terminalia catappa,L.,Combretaceae,Terminalia,Combretaceae,Terminalia,Accepted,Terminalia catappa,Terminalia catappa L.,Terminalia_catappa,Terminalia_catappa,3189394,INVASIVE,Terminalia catappa L.,Terminalia catappa L.,Terminalia catappa L.,TERRESTRIAL,94611
Cambodia,KHM,Asia,South-eastern Asia,Urochloa mutica (Forssk.) T.Q.Nguyen,Urochloa mutica,(Forssk.) T.Q.Nguyen,Poaceae,Urochloa,Poaceae,Brachiaria,Accepted,Brachiaria mutica,Brachiaria mutica (Forssk.) Stapf,Brachiaria_mutica,Urochloa_mutica,2705848,INVASIVE,Brachiaria mutica Stapf,Urochloa mutica (Forssk.) T.Q.Nguyen,Urochloa mutica (Forssk.) T.Q.Nguyen,TERRESTRIAL,98536
China,CHN,Asia,Eastern Asia,Abutilon theophrasti Medik.,Abutilon theophrasti,Medik.,Malvaceae,Abutilon,Malvaceae,Abutilon,Accepted,Abutilon theophrasti,Abutilon theophrasti Medik.,Abutilon_theophrasti,Abutilon_theophrasti,3152614,INVASIVE,Abutilon theophrasti Medik.,Abutilon theophrasti Medik.,Abutilon theophrasti Medik.,TERRESTRIAL,1280
China,CHN,Asia,Eastern Asia,Acacia decurrens (J.C.Wendl.) Willd.,Acacia decurrens,(J.C.Wendl.) Willd.,Fabaceae,Acacia,Leguminosae,Acacia,Accepted,Acacia decurrens,Acacia decurrens Willd.,Acacia_decurrens,Acacia_decurrens,2979778,INVASIVE,Acacia decurrens Willd.,Acacia decurrens Willd.,Acacia decurrens Willd.,TERRESTRIAL,1475
China,CHN,Asia,Eastern Asia,Acanthospermum hispidum DC.,Acanthospermum hispidum,DC.,Asteraceae,Acanthospermum,Compositae,Acanthospermum,Accepted,Acanthospermum hispidum,Acanthospermum hispidum DC.,Acanthospermum_hispidum,Acanthospermum_hispidum,3100375,INVASIVE,Acanthospermum hispidum DC.,Acanthospermum hispidum DC.,Acanthospermum hispidum DC.,TERRESTRIAL,2077
China,CHN,Asia,Eastern Asia,Acmella radicans (Jacq.) R.K.Jansen,Acmella radicans,(Jacq.) R.K.Jansen,Asteraceae,Acmella,Compositae,Acmella,Accepted,Acmella radicans,Acmella radicans (Jacq.) R.K.Jansen,Acmella_radicans,Acmella_radicans,5386729,INVASIVE,Acmella radicans var. debilis (Kunth)R. K. Jansen,Acmella radicans var. debilis (Kunth)R. K. Jansen,Acmella radicans var. debilis (Kunth)R. K. Jansen,TERRESTRIAL,2756
China,CHN,Asia,Eastern Asia,Aegilops tauschii Coss.,Aegilops tauschii,Coss.,Poaceae,Aegilops,Poaceae,Aegilops,Accepted,Aegilops tauschii,Aegilops tauschii Coss.,Aegilops_tauschii,Aegilops_tauschii,5289779,INVASIVE,Aegilops tauschii Coss.,Aegilops tauschii Coss.,Aegilops tauschii Coss.,TERRESTRIAL,3495
China,CHN,Asia,Eastern Asia,Aeschynomene americana L.,Aeschynomene americana,L.,Fabaceae,Aeschynomene,Leguminosae,Aeschynomene,Accepted,Aeschynomene americana,Aeschynomene americana L.,Aeschynomene_americana,Aeschynomene_americana,2949235,INVASIVE,Aeschynomene americana L.,Aeschynomene americana L.,Aeschynomene americana L.,TERRESTRIAL,3585
China,CHN,Asia,Eastern Asia,Aeschynomene indica L.,Aeschynomene indica,L.,Fabaceae,Aeschynomene,Leguminosae,Aeschynomene,Accepted,Aeschynomene indica,Aeschynomene indica L.,Aeschynomene_indica,Aeschynomene_indica,2949250,INVASIVE,Aeschynomene indica L.,Aeschynomene indica L.,Aeschynomene indica L.,TERRESTRIAL,3618
China,CHN,Asia,Eastern Asia,Agave americana L.,Agave americana,L.,Asparagaceae,Agave,Asparagaceae,Agave,Accepted,Agave americana,Agave americana L.,Agave_americana,Agave_americana,2767031,INVASIVE,Agave americana L.,Agave americana L.,Agave americana L.,TERRESTRIAL,3823
China,CHN,Asia,Eastern Asia,Ageratina adenophora (Spreng.) R.King & H.Rob.,Ageratina adenophora,(Spreng.) R.King & H.Rob.,Asteraceae,Ageratina,Compositae,Ageratina,Accepted,Ageratina adenophora,Ageratina adenophora (Spreng.) R.M.King & H.Rob.,Ageratina_adenophora,Ageratina_adenophora,5400613,INVASIVE,Ageratina adenophora (Spreng.) R.M.King & H.Rob.,Ageratina adenophora (Spreng.) R.M.King & H.Rob.,Ageratina adenophora (Spreng.) R.M.King & H.Rob.,TERRESTRIAL,3995
China,CHN,Asia,Eastern Asia,Ageratum conyzoides L.,Ageratum conyzoides,L.,Asteraceae,Ageratum,Compositae,Ageratum,Accepted,Ageratum conyzoides,Ageratum conyzoides (L.) L.,Ageratum_conyzoides,Ageratum_conyzoides,5401673,INVASIVE,Ageratum conyzoides L.,Ageratum conyzoides L.,Ageratum conyzoides L.,TERRESTRIAL,4056
China,CHN,Asia,Eastern Asia,Ageratum houstonianum Mill.,Ageratum houstonianum,Mill.,Asteraceae,Ageratum,Compositae,Ageratum,Accepted,Ageratum houstonianum,Ageratum houstonianum Mill.,Ageratum_houstonianum,Ageratum_houstonianum,5401760,INVASIVE,Ageratum houstonianum Mill.,Ageratum houstonianum Mill.,Ageratum houstonianum Mill.,TERRESTRIAL,4136
China,CHN,Asia,Eastern Asia,Agrostemma githago L.,Agrostemma githago,L.,Caryophyllaceae,Agrostemma,Caryophyllaceae,Agrostemma,Accepted,Agrostemma githago,Agrostemma githago L.,Agrostemma_githago,Agrostemma_githago,3085368,INVASIVE,Agrostemma githago L.,Agrostemma githago L.,Agrostemma githago L.,TERRESTRIAL,4284
China,CHN,Asia,Eastern Asia,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata,(M.Bieb.) Cavara & Grande,Brassicaceae,Alliaria,Brassicaceae,Alliaria,Accepted,Alliaria petiolata,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria_petiolata,Alliaria_petiolata,5376075,INVASIVE,Alliaria petiolata Cavara & Grande,Alliaria petiolata Cavara & Grande,Alliaria petiolata Cavara & Grande,TERRESTRIAL,5176
China,CHN,Asia,Eastern Asia,Alternanthera philoxeroides (Mart.) Griseb.,Alternanthera philoxeroides,(Mart.) Griseb.,Amaranthaceae,Alternanthera,Amaranthaceae,Alternanthera,Accepted,Alternanthera philoxeroides,Alternanthera philoxeroides (Mart.) Griseb.,Alternanthera_philoxeroides,Alternanthera_philoxeroides,3084923,INVASIVE,Alternanthera philoxeroides Griseb.,Alternanthera philoxeroides Griseb.,Alternanthera philoxeroides Griseb.,TERRESTRIAL|FRESHWATER,5927
China,CHN,Asia,Eastern Asia,Alternanthera pungens Kunth,Alternanthera pungens,Kunth,Amaranthaceae,Alternanthera,Amaranthaceae,Alternanthera,Accepted,Alternanthera pungens,Alternanthera pungens Kunth,Alternanthera_pungens,Alternanthera_pungens,3084949,INVASIVE,Alternanthera pungens Kunth,Alternanthera pungens Kunth,Alternanthera pungens Kunth,TERRESTRIAL,5947
China,CHN,Asia,Eastern Asia,Alyssum alyssoides (L.) L.,Alyssum alyssoides,(L.) L.,Brassicaceae,Alyssum,Brassicaceae,Alyssum,Accepted,Alyssum alyssoides,Alyssum alyssoides (L.) L.,Alyssum_alyssoides,Alyssum_alyssoides,3044855,INVASIVE,Alyssum alyssoides L.,Alyssum alyssoides L.,Alyssum alyssoides L.,TERRESTRIAL,6122
China,CHN,Asia,Eastern Asia,Amaranthus albus L.,Amaranthus albus,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus albus,Amaranthus albus L.,Amaranthus_albus,Amaranthus_albus,7905507,INVASIVE,Amaranthus albus L.,Amaranthus albus L.,Amaranthus albus L.,TERRESTRIAL,6233
China,CHN,Asia,Eastern Asia,Amaranthus blitum L.,Amaranthus blitum,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus blitum,Amaranthus blitum L.,Amaranthus_blitum,Amaranthus_blitum,8911082,INVASIVE,Amaranthus blitum L.,Amaranthus blitum L.,Amaranthus blitum L.,TERRESTRIAL,6326
China,CHN,Asia,Eastern Asia,Amaranthus caudatus L.,Amaranthus caudatus,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus caudatus,Amaranthus caudatus L.,Amaranthus_caudatus,Amaranthus_caudatus,6109611,INVASIVE,Amaranthus caudatus L.,Amaranthus caudatus L.,Amaranthus caudatus L.,TERRESTRIAL,6411
China,CHN,Asia,Eastern Asia,Amaranthus cruentus L.,Amaranthus cruentus,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus cruentus,Amaranthus cruentus L.,Amaranthus_cruentus,Amaranthus_cruentus,5384390,INVASIVE,Amaranthus cruentus L.,Amaranthus cruentus L.,Amaranthus cruentus L.,TERRESTRIAL,6474
China,CHN,Asia,Eastern Asia,Amaranthus hybridus L.,Amaranthus hybridus,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus hybridus,Amaranthus hybridus L.,Amaranthus_hybridus,Amaranthus_hybridus,5384364,INVASIVE,Amaranthus hybridus L.,Amaranthus hybridus L.,Amaranthus hybridus L.,TERRESTRIAL,6641
China,CHN,Asia,Eastern Asia,Amaranthus palmeri S.Watson,Amaranthus palmeri,S.Watson,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus palmeri,Amaranthus palmeri S.Watson,Amaranthus_palmeri,Amaranthus_palmeri,5384393,INVASIVE,Amaranthus palmeri S.Watson,Amaranthus palmeri S.Watson,Amaranthus palmeri S.Watson,TERRESTRIAL,6783
China,CHN,Asia,Eastern Asia,Amaranthus polygonoides L.,Amaranthus polygonoides,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus polygonoides,Amaranthus polygonoides L.,Amaranthus_polygonoides,Amaranthus_polygonoides,5384342,INVASIVE,Amaranthus polygonoides L.,Amaranthus polygonoides L.,Amaranthus polygonoides L.,TERRESTRIAL,6809
China,CHN,Asia,Eastern Asia,Amaranthus retroflexus L.,Amaranthus retroflexus,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus retroflexus,Amaranthus retroflexus L.,Amaranthus_retroflexus,Amaranthus_retroflexus,6109534,INVASIVE,Amaranthus retroflexus L.,Amaranthus retroflexus L.,Amaranthus retroflexus L.,TERRESTRIAL,6858
China,CHN,Asia,Eastern Asia,Amaranthus spinosus L.,Amaranthus spinosus,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus spinosus,Amaranthus spinosus L.,Amaranthus_spinosus,Amaranthus_spinosus,5384401,INVASIVE,Amaranthus spinosus L.,Amaranthus spinosus L.,Amaranthus spinosus L.,TERRESTRIAL,6932
China,CHN,Asia,Eastern Asia,Amaranthus tuberculatus (Moq.) Sauer,Amaranthus tuberculatus,(Moq.) Sauer,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus tuberculatus,Amaranthus tuberculatus (Moq.) Sauer,Amaranthus_tuberculatus,Amaranthus_tuberculatus,5384347,INVASIVE,Amaranthus tuberculatus (Moq.)J. D. Sauer,Amaranthus tuberculatus (Moq.)J. D. Sauer,Amaranthus tuberculatus (Moq.)J. D. Sauer,TERRESTRIAL,7041
China,CHN,Asia,Eastern Asia,Amaranthus viridis L.,Amaranthus viridis,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus viridis,Amaranthus viridis L.,Amaranthus_viridis,Amaranthus_viridis,5384334,INVASIVE,Amaranthus viridis L.,Amaranthus viridis L.,Amaranthus viridis L.,TERRESTRIAL,7054
China,CHN,Asia,Eastern Asia,Ambrosia artemisiifolia L.,Ambrosia artemisiifolia,L.,Asteraceae,Ambrosia,Compositae,Ambrosia,Accepted,Ambrosia artemisiifolia,Ambrosia artemisiifolia L.,Ambrosia_artemisiifolia,Ambrosia_artemisiifolia,8002952,INVASIVE,Ambrosia artemisiifolia L.,Ambrosia artemisiifolia L.,Ambrosia artemisiifolia L.,TERRESTRIAL,7284
China,CHN,Asia,Eastern Asia,Ambrosia polystachya DC.,Ambrosia polystachya,DC.,Asteraceae,Ambrosia,Compositae,Ambrosia,Accepted,Ambrosia polystachya,Ambrosia polystachya DC.,Ambrosia_polystachya,Ambrosia_polystachya,3110593,INVASIVE,Ambrosia polystachya DC.,Ambrosia polystachya DC.,Ambrosia polystachya DC.,TERRESTRIAL,7308
China,CHN,Asia,Eastern Asia,Ambrosia psilostachya DC.,Ambrosia psilostachya,DC.,Asteraceae,Ambrosia,Compositae,Ambrosia,Accepted,Ambrosia psilostachya,Ambrosia psilostachya DC.,Ambrosia_psilostachya,Ambrosia_psilostachya,3110686,INVASIVE,Ambrosia psilostachya DC.,Ambrosia psilostachya DC. (Ambrosia peruviana DC.;Ambrosia hispida Torr.;Ambrosia glandulosa Schelle),Ambrosia psilostachya DC.,TERRESTRIAL,7341
China,CHN,Asia,Eastern Asia,Ambrosia trifida L.,Ambrosia trifida,L.,Asteraceae,Ambrosia,Compositae,Ambrosia,Accepted,Ambrosia trifida,Ambrosia trifida L.,Ambrosia_trifida,Ambrosia_trifida,3110588,INVASIVE,Ambrosia trifida L.,Ambrosia trifida L.,Ambrosia trifida L.,TERRESTRIAL,7355
China,CHN,Asia,Eastern Asia,Ammannia coccinea Rottb.,Ammannia coccinea,Rottb.,Lythraceae,Ammannia,Lythraceae,Ammannia,Accepted,Ammannia coccinea,Ammannia coccinea Rottb.,Ammannia_coccinea,Ammannia_coccinea,3188711,INVASIVE,Ammannia coccinea Rottb?ll,Ammannia coccinea Rottb?ll,Ammannia coccinea Rottb?ll,TERRESTRIAL,7547
China,CHN,Asia,Eastern Asia,Anredera cordifolia (Ten.) Steenis,Anredera cordifolia,(Ten.) Steenis,Basellaceae,Anredera,Basellaceae,Anredera,Accepted,Anredera cordifolia,Anredera cordifolia (Ten.) Steenis,Anredera_cordifolia,Anredera_cordifolia,3083508,INVASIVE,Anredera cordifolia (Ten.) Steenis,Anredera cordifolia (Ten.) Steenis,Anredera cordifolia (Ten.) Steenis,TERRESTRIAL,8958
